sense1,sense2,dist
напильник,часть_неживая,7
напильник,часть_животного,8
напильник,часть_растения,8
напильник,нос,9
напильник,ухо,9
напильник,рука,9
напильник,нога,9
напильник,лист,9
напильник,стебель,9
напильник,тычинка,9
напильник,корень,9
напильник,стена,8
напильник,окно,8
напильник,пол,8
напильник,дверь,8
напильник,лестница,8
лопата,объект,5
лопата,вещь,4
лопата,существо,6
лопата,место,6
лопата,вещество,6
лопата,часть,6
лопата,вещь_рукотворная,3
лопата,вещь_природная,5
лопата,животное,7
лопата,растение,7
лопата,место_рукотворное,7
лопата,место_природное,7
лопата,зверь,8
лопата,птица,8
лопата,рыба,8
лопата,насекомое,8
лопата,дерево,8
лопата,трава,8
лопата,собака,9
лопата,кошка,9
лопата,медведь,9
лопата,воробей,9
лопата,ворона,9
лопата,чайка,9
лопата,ласточка,9
лопата,щука,9
лопата,карась,9
лопата,акула,9
лопата,паук,9
лопата,муравей,9
лопата,муха,9
лопата,комар,9
лопата,ель,9
лопата,тополь,9
лопата,липа,9
лопата,яблоня,9
лопата,вишня,9
лопата,полынь,9
лопата,роза,9
лопата,подснежник,9
лопата,инструмент,2
лопата,аппарат,4
лопата,контейнер,4
лопата,еда,4
лопата,камень,6
лопата,планета,6
лопата,звезда,6
лопата,инструмент_работа,1
лопата,инструмент_музыка,3
лопата,инструмент_инфо,3
лопата,бутылка,5
лопата,мешок,5
лопата,ящик,5
лопата,сундук,5
лопата,еда_твёрдая,5
лопата,еда_жидкая,5
лопата,молоток,2
лопата,отвёртка,2
лопата,пила,2
лопата,топор,2
лопата,напильник,2
лопата,лопата,0
лопата,метла,2
лопата,игла,2
лопата,нитка,2
лопата,инструмент_струны,4
лопата,инструмент_воздух,4
лопата,пианино,5
лопата,рояль,5
лопата,гитара,5
лопата,скрипка,5
лопата,арфа,5
лопата,труба,5
лопата,флейта,5
лопата,волынка,5
лопата,баян,5
лопата,книга,4
лопата,газета,4
лопата,компьютер,4
лопата,монитор,4
лопата,клавиатура,4
лопата,мышка,4
лопата,автомобиль,5
лопата,самолёт,5
лопата,велосипед,5
лопата,корабль,5
лопата,ракета,5
лопата,яблоко,6
лопата,груша,6
лопата,мясо,6
лопата,хлеб,6
лопата,соль,6
лопата,сок,6
лопата,чай,6
лопата,кофе,6
лопата,река,8
лопата,море,8
лопата,поле,8
лопата,гора,8
лопата,страна,8
лопата,город,8
лопата,улица,8
лопата,дом,8
лопата,вода,7
лопата,воздух,7
лопата,золото,7
лопата,железо,7
лопата,часть_живая,7
лопата,часть_неживая,7
лопата,часть_животного,8
лопата,часть_растения,8
лопата,нос,9
лопата,ухо,9
лопата,рука,9
лопата,нога,9
лопата,лист,9
лопата,стебель,9
лопата,тычинка,9
лопата,корень,9
лопата,стена,8
лопата,окно,8
лопата,пол,8
лопата,дверь,8
лопата,лестница,8
метла,объект,5
метла,вещь,4
метла,существо,6
метла,место,6
метла,вещество,6
метла,часть,6
метла,вещь_рукотворная,3
метла,вещь_природная,5
метла,животное,7
метла,растение,7
метла,место_рукотворное,7
метла,место_природное,7
метла,зверь,8
метла,птица,8
метла,рыба,8
метла,насекомое,8
метла,дерево,8
метла,трава,8
метла,собака,9
метла,кошка,9
метла,медведь,9
метла,воробей,9
метла,ворона,9
метла,чайка,9
метла,ласточка,9
метла,щука,9
метла,карась,9
метла,акула,9
метла,паук,9
метла,муравей,9
метла,муха,9
метла,комар,9
метла,ель,9
метла,тополь,9
метла,липа,9
метла,яблоня,9
метла,вишня,9
метла,полынь,9
метла,роза,9
метла,подснежник,9
метла,инструмент,2
метла,аппарат,4
метла,контейнер,4
метла,еда,4
метла,камень,6
метла,планета,6
метла,звезда,6
метла,инструмент_работа,1
метла,инструмент_музыка,3
метла,инструмент_инфо,3
метла,бутылка,5
метла,мешок,5
метла,ящик,5
метла,сундук,5
метла,еда_твёрдая,5
метла,еда_жидкая,5
метла,молоток,2
метла,отвёртка,2
метла,пила,2
метла,топор,2
метла,напильник,2
метла,лопата,2
метла,метла,0
метла,игла,2
метла,нитка,2
метла,инструмент_струны,4
метла,инструмент_воздух,4
метла,пианино,5
метла,рояль,5
метла,гитара,5
метла,скрипка,5
метла,арфа,5
метла,труба,5
метла,флейта,5
метла,волынка,5
метла,баян,5
метла,книга,4
метла,газета,4
метла,компьютер,4
метла,монитор,4
метла,клавиатура,4
метла,мышка,4
метла,автомобиль,5
метла,самолёт,5
метла,велосипед,5
метла,корабль,5
метла,ракета,5
метла,яблоко,6
метла,груша,6
метла,мясо,6
метла,хлеб,6
метла,соль,6
метла,сок,6
метла,чай,6
метла,кофе,6
метла,река,8
метла,море,8
метла,поле,8
метла,гора,8
метла,страна,8
метла,город,8
метла,улица,8
метла,дом,8
метла,вода,7
метла,воздух,7
метла,золото,7
метла,железо,7
метла,часть_живая,7
метла,часть_неживая,7
метла,часть_животного,8
метла,часть_растения,8
метла,нос,9
метла,ухо,9
метла,рука,9
метла,нога,9
метла,лист,9
метла,стебель,9
метла,тычинка,9
метла,корень,9
метла,стена,8
метла,окно,8
метла,пол,8
метла,дверь,8
метла,лестница,8
игла,объект,5
игла,вещь,4
игла,существо,6
игла,место,6
игла,вещество,6
игла,часть,6
игла,вещь_рукотворная,3
игла,вещь_природная,5
игла,животное,7
игла,растение,7
игла,место_рукотворное,7
игла,место_природное,7
игла,зверь,8
игла,птица,8
игла,рыба,8
игла,насекомое,8
игла,дерево,8
игла,трава,8
игла,собака,9
игла,кошка,9
игла,медведь,9
игла,воробей,9
игла,ворона,9
игла,чайка,9
игла,ласточка,9
игла,щука,9
игла,карась,9
игла,акула,9
игла,паук,9
игла,муравей,9
игла,муха,9
игла,комар,9
игла,ель,9
игла,тополь,9
игла,липа,9
игла,яблоня,9
игла,вишня,9
игла,полынь,9
игла,роза,9
игла,подснежник,9
игла,инструмент,2
игла,аппарат,4
игла,контейнер,4
игла,еда,4
игла,камень,6
игла,планета,6
игла,звезда,6
игла,инструмент_работа,1
игла,инструмент_музыка,3
игла,инструмент_инфо,3
игла,бутылка,5
игла,мешок,5
игла,ящик,5
игла,сундук,5
игла,еда_твёрдая,5
игла,еда_жидкая,5
игла,молоток,2
игла,отвёртка,2
игла,пила,2
игла,топор,2
игла,напильник,2
игла,лопата,2
игла,метла,2
игла,игла,0
игла,нитка,2
игла,инструмент_струны,4
игла,инструмент_воздух,4
игла,пианино,5
игла,рояль,5
игла,гитара,5
игла,скрипка,5
игла,арфа,5
игла,труба,5
игла,флейта,5
игла,волынка,5
игла,баян,5
игла,книга,4
игла,газета,4
игла,компьютер,4
игла,монитор,4
игла,клавиатура,4
игла,мышка,4
игла,автомобиль,5
игла,самолёт,5
игла,велосипед,5
игла,корабль,5
игла,ракета,5
игла,яблоко,6
игла,груша,6
игла,мясо,6
игла,хлеб,6
игла,соль,6
игла,сок,6
игла,чай,6
игла,кофе,6
игла,река,8
игла,море,8
игла,поле,8
игла,гора,8
игла,страна,8
игла,город,8
игла,улица,8
игла,дом,8
игла,вода,7
игла,воздух,7
игла,золото,7
игла,железо,7
игла,часть_живая,7
игла,часть_неживая,7
игла,часть_животного,8
игла,часть_растения,8
игла,нос,9
игла,ухо,9
игла,рука,9
игла,нога,9
игла,лист,9
игла,стебель,9
игла,тычинка,9
игла,корень,9
игла,стена,8
игла,окно,8
игла,пол,8
игла,дверь,8
игла,лестница,8
нитка,объект,5
нитка,вещь,4
нитка,существо,6
нитка,место,6
нитка,вещество,6
нитка,часть,6
нитка,вещь_рукотворная,3
нитка,вещь_природная,5
нитка,животное,7
нитка,растение,7
нитка,место_рукотворное,7
нитка,место_природное,7
нитка,зверь,8
нитка,птица,8
нитка,рыба,8
нитка,насекомое,8
нитка,дерево,8
нитка,трава,8
нитка,собака,9
нитка,кошка,9
нитка,медведь,9
нитка,воробей,9
нитка,ворона,9
нитка,чайка,9
нитка,ласточка,9
нитка,щука,9
нитка,карась,9
нитка,акула,9
нитка,паук,9
нитка,муравей,9
нитка,муха,9
нитка,комар,9
нитка,ель,9
нитка,тополь,9
нитка,липа,9
нитка,яблоня,9
нитка,вишня,9
нитка,полынь,9
нитка,роза,9
нитка,подснежник,9
нитка,инструмент,2
нитка,аппарат,4
нитка,контейнер,4
нитка,еда,4
нитка,камень,6
нитка,планета,6
нитка,звезда,6
нитка,инструмент_работа,1
нитка,инструмент_музыка,3
нитка,инструмент_инфо,3
нитка,бутылка,5
нитка,мешок,5
нитка,ящик,5
нитка,сундук,5
нитка,еда_твёрдая,5
нитка,еда_жидкая,5
нитка,молоток,2
нитка,отвёртка,2
нитка,пила,2
нитка,топор,2
нитка,напильник,2
нитка,лопата,2
нитка,метла,2
нитка,игла,2
нитка,нитка,0
нитка,инструмент_струны,4
нитка,инструмент_воздух,4
нитка,пианино,5
нитка,рояль,5
нитка,гитара,5
нитка,скрипка,5
нитка,арфа,5
нитка,труба,5
нитка,флейта,5
нитка,волынка,5
нитка,баян,5
нитка,книга,4
нитка,газета,4
нитка,компьютер,4
нитка,монитор,4
нитка,клавиатура,4
нитка,мышка,4
нитка,автомобиль,5
нитка,самолёт,5
нитка,велосипед,5
нитка,корабль,5
нитка,ракета,5
нитка,яблоко,6
нитка,груша,6
нитка,мясо,6
нитка,хлеб,6
нитка,соль,6
нитка,сок,6
нитка,чай,6
нитка,кофе,6
нитка,река,8
нитка,море,8
нитка,поле,8
нитка,гора,8
нитка,страна,8
нитка,город,8
нитка,улица,8
нитка,дом,8
нитка,вода,7
нитка,воздух,7
нитка,золото,7
нитка,железо,7
нитка,часть_живая,7
нитка,часть_неживая,7
нитка,часть_животного,8
нитка,часть_растения,8
нитка,нос,9
нитка,ухо,9
нитка,рука,9
нитка,нога,9
нитка,лист,9
нитка,стебель,9
нитка,тычинка,9
нитка,корень,9
нитка,стена,8
нитка,окно,8
нитка,пол,8
нитка,дверь,8
нитка,лестница,8
инструмент_струны,объект,5
инструмент_струны,вещь,4
инструмент_струны,существо,6
инструмент_струны,место,6
инструмент_струны,вещество,6
инструмент_струны,часть,6
инструмент_струны,вещь_рукотворная,3
инструмент_струны,вещь_природная,5
инструмент_струны,животное,7
инструмент_струны,растение,7
инструмент_струны,место_рукотворное,7
инструмент_струны,место_природное,7
инструмент_струны,зверь,8
инструмент_струны,птица,8
инструмент_струны,рыба,8
инструмент_струны,насекомое,8
инструмент_струны,дерево,8
инструмент_струны,трава,8
инструмент_струны,собака,9
инструмент_струны,кошка,9
инструмент_струны,медведь,9
инструмент_струны,воробей,9
инструмент_струны,ворона,9
инструмент_струны,чайка,9
инструмент_струны,ласточка,9
инструмент_струны,щука,9
инструмент_струны,карась,9
инструмент_струны,акула,9
инструмент_струны,паук,9
инструмент_струны,муравей,9
инструмент_струны,муха,9
инструмент_струны,комар,9
инструмент_струны,ель,9
инструмент_струны,тополь,9
инструмент_струны,липа,9
инструмент_струны,яблоня,9
инструмент_струны,вишня,9
инструмент_струны,полынь,9
инструмент_струны,роза,9
инструмент_струны,подснежник,9
инструмент_струны,инструмент,2
инструмент_струны,аппарат,4
инструмент_струны,контейнер,4
инструмент_струны,еда,4
инструмент_струны,камень,6
инструмент_струны,планета,6
инструмент_струны,звезда,6
инструмент_струны,инструмент_работа,3
инструмент_струны,инструмент_музыка,1
инструмент_струны,инструмент_инфо,3
инструмент_струны,бутылка,5
инструмент_струны,мешок,5
инструмент_струны,ящик,5
инструмент_струны,сундук,5
инструмент_струны,еда_твёрдая,5
инструмент_струны,еда_жидкая,5
инструмент_струны,молоток,4
инструмент_струны,отвёртка,4
инструмент_струны,пила,4
инструмент_струны,топор,4
инструмент_струны,напильник,4
инструмент_струны,лопата,4
инструмент_струны,метла,4
инструмент_струны,игла,4
инструмент_струны,нитка,4
инструмент_струны,инструмент_струны,0
инструмент_струны,инструмент_воздух,2
инструмент_струны,пианино,1
инструмент_струны,рояль,1
инструмент_струны,гитара,1
инструмент_струны,скрипка,1
инструмент_струны,арфа,1
инструмент_струны,труба,3
инструмент_струны,флейта,3
инструмент_струны,волынка,3
инструмент_струны,баян,3
инструмент_струны,книга,4
инструмент_струны,газета,4
инструмент_струны,компьютер,4
инструмент_струны,монитор,4
инструмент_струны,клавиатура,4
инструмент_струны,мышка,4
инструмент_струны,автомобиль,5
инструмент_струны,самолёт,5
инструмент_струны,велосипед,5
инструмент_струны,корабль,5
инструмент_струны,ракета,5
инструмент_струны,яблоко,6
инструмент_струны,груша,6
инструмент_струны,мясо,6
инструмент_струны,хлеб,6
инструмент_струны,соль,6
инструмент_струны,сок,6
инструмент_струны,чай,6
инструмент_струны,кофе,6
инструмент_струны,река,8
инструмент_струны,море,8
инструмент_струны,поле,8
инструмент_струны,гора,8
инструмент_струны,страна,8
инструмент_струны,город,8
инструмент_струны,улица,8
инструмент_струны,дом,8
инструмент_струны,вода,7
инструмент_струны,воздух,7
инструмент_струны,золото,7
инструмент_струны,железо,7
инструмент_струны,часть_живая,7
инструмент_струны,часть_неживая,7
инструмент_струны,часть_животного,8
инструмент_струны,часть_растения,8
инструмент_струны,нос,9
инструмент_струны,ухо,9
инструмент_струны,рука,9
инструмент_струны,нога,9
инструмент_струны,лист,9
инструмент_струны,стебель,9
инструмент_струны,тычинка,9
инструмент_струны,корень,9
инструмент_струны,стена,8
инструмент_струны,окно,8
инструмент_струны,пол,8
инструмент_струны,дверь,8
инструмент_струны,лестница,8
инструмент_воздух,объект,5
инструмент_воздух,вещь,4
инструмент_воздух,существо,6
инструмент_воздух,место,6
инструмент_воздух,вещество,6
инструмент_воздух,часть,6
инструмент_воздух,вещь_рукотворная,3
инструмент_воздух,вещь_природная,5
инструмент_воздух,животное,7
инструмент_воздух,растение,7
инструмент_воздух,место_рукотворное,7
инструмент_воздух,место_природное,7
инструмент_воздух,зверь,8
инструмент_воздух,птица,8
инструмент_воздух,рыба,8
инструмент_воздух,насекомое,8
инструмент_воздух,дерево,8
инструмент_воздух,трава,8
инструмент_воздух,собака,9
инструмент_воздух,кошка,9
инструмент_воздух,медведь,9
инструмент_воздух,воробей,9
инструмент_воздух,ворона,9
инструмент_воздух,чайка,9
инструмент_воздух,ласточка,9
инструмент_воздух,щука,9
инструмент_воздух,карась,9
инструмент_воздух,акула,9
инструмент_воздух,паук,9
инструмент_воздух,муравей,9
инструмент_воздух,муха,9
инструмент_воздух,комар,9
инструмент_воздух,ель,9
инструмент_воздух,тополь,9
инструмент_воздух,липа,9
инструмент_воздух,яблоня,9
инструмент_воздух,вишня,9
инструмент_воздух,полынь,9
инструмент_воздух,роза,9
инструмент_воздух,подснежник,9
инструмент_воздух,инструмент,2
инструмент_воздух,аппарат,4
инструмент_воздух,контейнер,4
инструмент_воздух,еда,4
инструмент_воздух,камень,6
инструмент_воздух,планета,6
инструмент_воздух,звезда,6
инструмент_воздух,инструмент_работа,3
инструмент_воздух,инструмент_музыка,1
инструмент_воздух,инструмент_инфо,3
инструмент_воздух,бутылка,5
инструмент_воздух,мешок,5
инструмент_воздух,ящик,5
инструмент_воздух,сундук,5
инструмент_воздух,еда_твёрдая,5
инструмент_воздух,еда_жидкая,5
инструмент_воздух,молоток,4
инструмент_воздух,отвёртка,4
инструмент_воздух,пила,4
инструмент_воздух,топор,4
инструмент_воздух,напильник,4
инструмент_воздух,лопата,4
инструмент_воздух,метла,4
инструмент_воздух,игла,4
инструмент_воздух,нитка,4
инструмент_воздух,инструмент_струны,2
инструмент_воздух,инструмент_воздух,0
инструмент_воздух,пианино,3
инструмент_воздух,рояль,3
инструмент_воздух,гитара,3
инструмент_воздух,скрипка,3
инструмент_воздух,арфа,3
инструмент_воздух,труба,1
инструмент_воздух,флейта,1
инструмент_воздух,волынка,1
инструмент_воздух,баян,1
инструмент_воздух,книга,4
инструмент_воздух,газета,4
инструмент_воздух,компьютер,4
инструмент_воздух,монитор,4
инструмент_воздух,клавиатура,4
инструмент_воздух,мышка,4
инструмент_воздух,автомобиль,5
инструмент_воздух,самолёт,5
инструмент_воздух,велосипед,5
инструмент_воздух,корабль,5
инструмент_воздух,ракета,5
инструмент_воздух,яблоко,6
инструмент_воздух,груша,6
инструмент_воздух,мясо,6
инструмент_воздух,хлеб,6
инструмент_воздух,соль,6
инструмент_воздух,сок,6
инструмент_воздух,чай,6
инструмент_воздух,кофе,6
инструмент_воздух,река,8
инструмент_воздух,море,8
инструмент_воздух,поле,8
инструмент_воздух,гора,8
инструмент_воздух,страна,8
инструмент_воздух,город,8
инструмент_воздух,улица,8
инструмент_воздух,дом,8
инструмент_воздух,вода,7
инструмент_воздух,воздух,7
инструмент_воздух,золото,7
инструмент_воздух,железо,7
инструмент_воздух,часть_живая,7
инструмент_воздух,часть_неживая,7
инструмент_воздух,часть_животного,8
инструмент_воздух,часть_растения,8
инструмент_воздух,нос,9
инструмент_воздух,ухо,9
инструмент_воздух,рука,9
инструмент_воздух,нога,9
инструмент_воздух,лист,9
инструмент_воздух,стебель,9
инструмент_воздух,тычинка,9
инструмент_воздух,корень,9
инструмент_воздух,стена,8
инструмент_воздух,окно,8
инструмент_воздух,пол,8
инструмент_воздух,дверь,8
инструмент_воздух,лестница,8
пианино,объект,6
пианино,вещь,5
пианино,существо,7
пианино,место,7
пианино,вещество,7
пианино,часть,7
пианино,вещь_рукотворная,4
пианино,вещь_природная,6
пианино,животное,8
пианино,растение,8
пианино,место_рукотворное,8
пианино,место_природное,8
пианино,зверь,9
пианино,птица,9
пианино,рыба,9
пианино,насекомое,9
пианино,дерево,9
пианино,трава,9
пианино,собака,10
пианино,кошка,10
пианино,медведь,10
пианино,воробей,10
пианино,ворона,10
пианино,чайка,10
пианино,ласточка,10
пианино,щука,10
пианино,карась,10
пианино,акула,10
пианино,паук,10
пианино,муравей,10
пианино,муха,10
пианино,комар,10
пианино,ель,10
пианино,тополь,10
пианино,липа,10
пианино,яблоня,10
пианино,вишня,10
пианино,полынь,10
пианино,роза,10
пианино,подснежник,10
пианино,инструмент,3
пианино,аппарат,5
пианино,контейнер,5
пианино,еда,5
пианино,камень,7
пианино,планета,7
пианино,звезда,7
пианино,инструмент_работа,4
пианино,инструмент_музыка,2
пианино,инструмент_инфо,4
пианино,бутылка,6
пианино,мешок,6
пианино,ящик,6
пианино,сундук,6
пианино,еда_твёрдая,6
пианино,еда_жидкая,6
пианино,молоток,5
пианино,отвёртка,5
пианино,пила,5
пианино,топор,5
пианино,напильник,5
пианино,лопата,5
пианино,метла,5
пианино,игла,5
пианино,нитка,5
пианино,инструмент_струны,1
пианино,инструмент_воздух,3
пианино,пианино,0
пианино,рояль,2
пианино,гитара,2
пианино,скрипка,2
пианино,арфа,2
пианино,труба,4
пианино,флейта,4
пианино,волынка,4
пианино,баян,4
пианино,книга,5
пианино,газета,5
пианино,компьютер,5
пианино,монитор,5
пианино,клавиатура,5
пианино,мышка,5
пианино,автомобиль,6
пианино,самолёт,6
пианино,велосипед,6
пианино,корабль,6
пианино,ракета,6
пианино,яблоко,7
пианино,груша,7
пианино,мясо,7
пианино,хлеб,7
пианино,соль,7
пианино,сок,7
пианино,чай,7
пианино,кофе,7
пианино,река,9
пианино,море,9
пианино,поле,9
пианино,гора,9
пианино,страна,9
пианино,город,9
пианино,улица,9
пианино,дом,9
пианино,вода,8
пианино,воздух,8
пианино,золото,8
пианино,железо,8
пианино,часть_живая,8
пианино,часть_неживая,8
пианино,часть_животного,9
пианино,часть_растения,9
пианино,нос,10
пианино,ухо,10
пианино,рука,10
пианино,нога,10
пианино,лист,10
пианино,стебель,10
пианино,тычинка,10
пианино,корень,10
пианино,стена,9
пианино,окно,9
пианино,пол,9
пианино,дверь,9
пианино,лестница,9
рояль,объект,6
рояль,вещь,5
рояль,существо,7
рояль,место,7
рояль,вещество,7
рояль,часть,7
рояль,вещь_рукотворная,4
рояль,вещь_природная,6
рояль,животное,8
рояль,растение,8
рояль,место_рукотворное,8
рояль,место_природное,8
рояль,зверь,9
рояль,птица,9
рояль,рыба,9
рояль,насекомое,9
рояль,дерево,9
рояль,трава,9
рояль,собака,10
рояль,кошка,10
рояль,медведь,10
рояль,воробей,10
рояль,ворона,10
рояль,чайка,10
рояль,ласточка,10
рояль,щука,10
рояль,карась,10
рояль,акула,10
рояль,паук,10
рояль,муравей,10
рояль,муха,10
рояль,комар,10
рояль,ель,10
рояль,тополь,10
рояль,липа,10
рояль,яблоня,10
рояль,вишня,10
рояль,полынь,10
рояль,роза,10
рояль,подснежник,10
рояль,инструмент,3
рояль,аппарат,5
рояль,контейнер,5
рояль,еда,5
рояль,камень,7
рояль,планета,7
рояль,звезда,7
рояль,инструмент_работа,4
рояль,инструмент_музыка,2
рояль,инструмент_инфо,4
рояль,бутылка,6
рояль,мешок,6
рояль,ящик,6
рояль,сундук,6
рояль,еда_твёрдая,6
рояль,еда_жидкая,6
рояль,молоток,5
рояль,отвёртка,5
рояль,пила,5
рояль,топор,5
рояль,напильник,5
рояль,лопата,5
рояль,метла,5
рояль,игла,5
рояль,нитка,5
рояль,инструмент_струны,1
рояль,инструмент_воздух,3
рояль,пианино,2
рояль,рояль,0
рояль,гитара,2
рояль,скрипка,2
рояль,арфа,2
рояль,труба,4
рояль,флейта,4
рояль,волынка,4
рояль,баян,4
рояль,книга,5
рояль,газета,5
рояль,компьютер,5
рояль,монитор,5
рояль,клавиатура,5
рояль,мышка,5
рояль,автомобиль,6
рояль,самолёт,6
рояль,велосипед,6
рояль,корабль,6
рояль,ракета,6
рояль,яблоко,7
рояль,груша,7
рояль,мясо,7
рояль,хлеб,7
рояль,соль,7
рояль,сок,7
рояль,чай,7
рояль,кофе,7
рояль,река,9
рояль,море,9
рояль,поле,9
рояль,гора,9
рояль,страна,9
рояль,город,9
рояль,улица,9
рояль,дом,9
рояль,вода,8
рояль,воздух,8
рояль,золото,8
рояль,железо,8
рояль,часть_живая,8
рояль,часть_неживая,8
рояль,часть_животного,9
рояль,часть_растения,9
рояль,нос,10
рояль,ухо,10
рояль,рука,10
рояль,нога,10
рояль,лист,10
рояль,стебель,10
рояль,тычинка,10
рояль,корень,10
рояль,стена,9
рояль,окно,9
рояль,пол,9
рояль,дверь,9
рояль,лестница,9
гитара,объект,6
гитара,вещь,5
гитара,существо,7
гитара,место,7
гитара,вещество,7
гитара,часть,7
гитара,вещь_рукотворная,4
гитара,вещь_природная,6
гитара,животное,8
гитара,растение,8
гитара,место_рукотворное,8
гитара,место_природное,8
гитара,зверь,9
гитара,птица,9
гитара,рыба,9
гитара,насекомое,9
гитара,дерево,9
гитара,трава,9
гитара,собака,10
гитара,кошка,10
гитара,медведь,10
гитара,воробей,10
гитара,ворона,10
гитара,чайка,10
гитара,ласточка,10
гитара,щука,10
гитара,карась,10
гитара,акула,10
гитара,паук,10
гитара,муравей,10
гитара,муха,10
гитара,комар,10
гитара,ель,10
гитара,тополь,10
гитара,липа,10
гитара,яблоня,10
гитара,вишня,10
гитара,полынь,10
гитара,роза,10
гитара,подснежник,10
гитара,инструмент,3
гитара,аппарат,5
гитара,контейнер,5
гитара,еда,5
гитара,камень,7
гитара,планета,7
гитара,звезда,7
гитара,инструмент_работа,4
гитара,инструмент_музыка,2
гитара,инструмент_инфо,4
гитара,бутылка,6
гитара,мешок,6
гитара,ящик,6
гитара,сундук,6
гитара,еда_твёрдая,6
гитара,еда_жидкая,6
гитара,молоток,5
гитара,отвёртка,5
гитара,пила,5
гитара,топор,5
гитара,напильник,5
гитара,лопата,5
гитара,метла,5
гитара,игла,5
гитара,нитка,5
гитара,инструмент_струны,1
гитара,инструмент_воздух,3
гитара,пианино,2
гитара,рояль,2
гитара,гитара,0
гитара,скрипка,2
гитара,арфа,2
гитара,труба,4
гитара,флейта,4
гитара,волынка,4
гитара,баян,4
гитара,книга,5
гитара,газета,5
гитара,компьютер,5
гитара,монитор,5
гитара,клавиатура,5
гитара,мышка,5
гитара,автомобиль,6
гитара,самолёт,6
гитара,велосипед,6
гитара,корабль,6
гитара,ракета,6
гитара,яблоко,7
гитара,груша,7
гитара,мясо,7
гитара,хлеб,7
гитара,соль,7
гитара,сок,7
гитара,чай,7
гитара,кофе,7
гитара,река,9
гитара,море,9
гитара,поле,9
гитара,гора,9
гитара,страна,9
гитара,город,9
гитара,улица,9
гитара,дом,9
гитара,вода,8
гитара,воздух,8
гитара,золото,8
гитара,железо,8
гитара,часть_живая,8
гитара,часть_неживая,8
гитара,часть_животного,9
гитара,часть_растения,9
гитара,нос,10
гитара,ухо,10
гитара,рука,10
гитара,нога,10
гитара,лист,10
гитара,стебель,10
гитара,тычинка,10
гитара,корень,10
гитара,стена,9
гитара,окно,9
гитара,пол,9
гитара,дверь,9
гитара,лестница,9
скрипка,объект,6
скрипка,вещь,5
скрипка,существо,7
скрипка,место,7
скрипка,вещество,7
скрипка,часть,7
скрипка,вещь_рукотворная,4
скрипка,вещь_природная,6
скрипка,животное,8
скрипка,растение,8
скрипка,место_рукотворное,8
скрипка,место_природное,8
скрипка,зверь,9
скрипка,птица,9
скрипка,рыба,9
скрипка,насекомое,9
скрипка,дерево,9
скрипка,трава,9
скрипка,собака,10
скрипка,кошка,10
скрипка,медведь,10
скрипка,воробей,10
скрипка,ворона,10
скрипка,чайка,10
скрипка,ласточка,10
скрипка,щука,10
скрипка,карась,10
скрипка,акула,10
скрипка,паук,10
скрипка,муравей,10
скрипка,муха,10
скрипка,комар,10
скрипка,ель,10
скрипка,тополь,10
скрипка,липа,10
скрипка,яблоня,10
скрипка,вишня,10
скрипка,полынь,10
скрипка,роза,10
скрипка,подснежник,10
скрипка,инструмент,3
скрипка,аппарат,5
скрипка,контейнер,5
скрипка,еда,5
скрипка,камень,7
скрипка,планета,7
скрипка,звезда,7
скрипка,инструмент_работа,4
скрипка,инструмент_музыка,2
скрипка,инструмент_инфо,4
скрипка,бутылка,6
скрипка,мешок,6
скрипка,ящик,6
скрипка,сундук,6
скрипка,еда_твёрдая,6
скрипка,еда_жидкая,6
скрипка,молоток,5
скрипка,отвёртка,5
скрипка,пила,5
скрипка,топор,5
скрипка,напильник,5
скрипка,лопата,5
скрипка,метла,5
скрипка,игла,5
скрипка,нитка,5
скрипка,инструмент_струны,1
скрипка,инструмент_воздух,3
скрипка,пианино,2
скрипка,рояль,2
скрипка,гитара,2
скрипка,скрипка,0
скрипка,арфа,2
скрипка,труба,4
скрипка,флейта,4
скрипка,волынка,4
скрипка,баян,4
скрипка,книга,5
скрипка,газета,5
скрипка,компьютер,5
скрипка,монитор,5
скрипка,клавиатура,5
скрипка,мышка,5
скрипка,автомобиль,6
скрипка,самолёт,6
скрипка,велосипед,6
скрипка,корабль,6
скрипка,ракета,6
скрипка,яблоко,7
скрипка,груша,7
скрипка,мясо,7
скрипка,хлеб,7
скрипка,соль,7
скрипка,сок,7
скрипка,чай,7
скрипка,кофе,7
скрипка,река,9
скрипка,море,9
скрипка,поле,9
скрипка,гора,9
скрипка,страна,9
скрипка,город,9
скрипка,улица,9
скрипка,дом,9
скрипка,вода,8
скрипка,воздух,8
скрипка,золото,8
скрипка,железо,8
скрипка,часть_живая,8
скрипка,часть_неживая,8
скрипка,часть_животного,9
скрипка,часть_растения,9
скрипка,нос,10
скрипка,ухо,10
скрипка,рука,10
скрипка,нога,10
скрипка,лист,10
скрипка,стебель,10
скрипка,тычинка,10
скрипка,корень,10
скрипка,стена,9
скрипка,окно,9
скрипка,пол,9
скрипка,дверь,9
скрипка,лестница,9
арфа,объект,6
арфа,вещь,5
арфа,существо,7
арфа,место,7
арфа,вещество,7
арфа,часть,7
арфа,вещь_рукотворная,4
арфа,вещь_природная,6
арфа,животное,8
арфа,растение,8
арфа,место_рукотворное,8
арфа,место_природное,8
арфа,зверь,9
арфа,птица,9
арфа,рыба,9
арфа,насекомое,9
арфа,дерево,9
арфа,трава,9
арфа,собака,10
арфа,кошка,10
арфа,медведь,10
арфа,воробей,10
арфа,ворона,10
